line,text
6473,Chapter 12: Life in the Universe --- Are We Alone?
6474,"Not difficult. Midterm and final are MCs. Cheatsheet is very important.Follow the slides.The course follows the book religiously and covers a lot of ground.One of the best Professors at HKUST. I really enjoyed his lectures and his lecture notes are a great complement to the textbook. Lecture videos were also uploaded :DNo Comment1. Vector calculus (revision, useful in later part)"
6475,- Stoke's theorem
6476,-divergence theorem
6477,-vector field etc.
6478,2. electrostatics
6479,-Gauss Law (differential form and integral form)
6480,-Coulomb's law
6481,-electric potential
6482,-energy
6483,-electric field across boundary
6484,3. finding potential
6485,-separation of variable in rectangular coordinate
6486,-separation of variable in  polar coordinate
6487,-image charge
6488,-multiple expansion
6489,4. electric field in material
6490,-polarization
6491,-volume and surface bound charge
6492,-displacement field
6493,-dielectric
6494,-linear dielectric
6495,5. magnetic field
6496,-biot savart law
6497,-ampere's law
6498,-potential field
6499,6. magnetic field in material
6500,-magnetization
6501,-volume and surface bound current
6502,- H-field
6503,-linear material
6504,7. electrodynamics
6505,-Faraday's law
6506,-modified apere's law
6507,-4 Maxwell equations
6508,-derivation of e-m wave equation
6509,"- e-m wave in materialjust similar to the textbookrelatively better than other professors in use. but he doesn't teach using the white board and only use powerpoint slides so quite hard to keep up with lecturesAt the point of writing this review I didn't get any grades for the course except for the mid term so I have no idea how he gives grades.for official assignments, I don't think that work load is too much, but to study contents overall for the course work load is quite high.Pretty much the standard stuff, everything taught is appropriate, but at times quite difficult. Really have to be fluent with multivariable calculus i.e. line, surface, volume integrals, divergence theorem, stokes theorem, taking curl and divergence of fields."
6510,"Topics include electrostatics, fields in matter, magnetostatics, magnetic fields in matter, and electrodynamics with the focus mainly on Maxwell's equations.A standard way of teaching, going through powerpoints for each topic. Shows several examples of solving problems related to the topic, and just covering all the key concepts that's required."
6511,"Though boring at times, explanations are adequate, but often requires students to revisit the topic through textbook in order to fully understand the concepts.The content is very very boring and crappy. Given the course name and topic, it could have been made much more interesting. They say ""This course is about numbers"" but well, the theory and numerical part don't seem to make sense together and the large class size and 3 professors teaching just ruins it. If you're looking to take this course for S&T SSC, you're probably better off taking ENGG 1150. Although the workload might be high, but from what I've heard, grading is lenient.The teaching is really really bad. The most boring lectures Ive ever attended. Not taught well at all. Most of the lectures are just reading out the slides without any meaning as such. Cant focus at all!Literally no physics involved. If you know how to multiply and divide units, you'll pass the course by just copying the equations onto your cheat sheet."
